Closets,adminPrice,area,areac,bathrooms,city,commonNeighborhood,companyName,coordinates,garages,link,neighborhood,propertyId,propertyState,propertyType,rooms,salePrice,stratum,zone,First Extraction Date,Last Extraction Date,builtTime_min_year,builtTime_max_year
1450000000,"{'id': '4456', 'nombre': 'Itagui'}",,LA MAYORISTA,La Mayorista,"{'id': '', 'nombre': '2'}","{'lon': -75.58379, 'lat': 6.1946564}",https://www.metrocuadrado.com/inmueble/venta-oficina-itagui-la-mayorista-2-banos/22278-M6496322,Entre 0 y 5 años,123,2026-05-18,,,,,,,,,123,123,,
550000000,"{'id': '4456', 'nombre': 'Itagui'}",,SANTA MARIA,Santa Maria,"{'id': '', 'nombre': '2'}","{'lon': -75.59774, 'lat': 6.18778}",https://www.metrocuadrado.com/inmueble/venta-oficina-itagui-santa-maria-2-banos/22723-M6639975,Entre 5 y 10 años,110,2026-05-18,,,,,,,,,110,110,,
1450000000,"{'id': '4456', 'nombre': 'Itagui'}",,LA MAYORISTA,La Mayorista,"{'id': '', 'nombre': '2'}","{'lon': -75.5899, 'lat': 6.1891966}",https://www.metrocuadrado.com/inmueble/venta-oficina-itagui-la-mayorista-2-banos/22278-M6496276,Entre 0 y 5 años,123,2026-05-18,,,,,,,,,123,123,,
500000000,"{'id': '4456', 'nombre': 'Itagui'}",,MAYORISTA,Mayorista,"{'id': '', 'nombre': '0'}","{'lon': -75.610825, 'lat': 6.1707044}",https://www.metrocuadrado.com/inmueble/venta-oficina-itagui-mayorista/11614-M4936448,Entre 0 y 5 años,68,2026-05-18,,,,,,,,,68,68,,
1500000000,"{'id': '4414', 'nombre': 'Barbosa'}",,NA,Barbosa,"{'id': '', 'nombre': '0'}","{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-oficina-barbosa-na/11469-M6317774,Entre 0 y 5 años,23363,2026-05-21,,,,,,,,,23363,23363,,
4936230000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '2'}","{'lon': -75.47043, 'lat': 6.32435}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-2-banos-4-garajes/22723-M6642259,Entre 0 y 5 años,1096.94,2026-05-20,,,,,,,,,1096.94,1096.94,,
22896742000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '5'}",22723-M6642281,https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-5-banos-4-garajes/22723-M6642281,Entre 0 y 5 años,5154.38,2026-05-20,,,,,,,,,5154.38,5154.38,,
2016000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '1'}","{'lon': -75.497665, 'lat': 6.330097}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-1-banos/18237-M5541936,Entre 0 y 5 años,448.0,2026-05-20,,,,,,,,,448.0,448.0,,
2184000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '4'}","{'lon': -75.49593, 'lat': 6.36046}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-4-banos/5136-M6457952,Más de 20 años,520.0,2026-05-20,,,,,,,,,520.0,520.0,,
160000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '2'}","{'lon': -75.50682, 'lat': 6.34274}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-copacabana-2-banos/19259-M6603529,Entre 5 y 10 años,80.0,2026-05-20,,,,,,,,,80.0,80.0,,
200000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '1'}","{'lon': -75.5019, 'lat': 6.34961}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-copacabana-1-banos/11166-M6477446,Más de 20 años,55.0,2026-05-20,,,,,,,,,55.0,55.0,,
4800000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '0'}","{'lon': -75.50508, 'lat': 6.357621}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-4-garajes/12536-M6687228,Entre 5 y 10 años,850.0,2026-05-20,,,,,,,,,850.0,850.0,,
4330200000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '1'}","{'lon': -75.50508, 'lat': 6.35762}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-1-banos/4229-M4464277,Entre 0 y 5 años,1031.0,2026-05-20,,,,,,,,,1031.0,1031.0,,
2879500000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '1'}","{'lon': -75.50508, 'lat': 6.35762}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-1-banos/4229-M4462986,Entre 0 y 5 años,734.0,2026-05-20,,,,,,,,,734.0,734.0,,
2500000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '4'}","{'lon': -75.49349, 'lat': 6.32213}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-4-banos/22723-M6640443,Más de 20 años,813.0,2026-05-20,,,,,,,,,813.0,813.0,,
4845700000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '1'}","{'lon': -75.50508, 'lat': 6.35762}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-1-banos-3-garajes/4229-M4464280,Entre 0 y 5 años,1031.0,2026-05-20,,,,,,,,,1031.0,1031.0,,
3500000000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,Copacabana,"{'id': '', 'nombre': '5'}","{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-na-5-banos-4-garajes/18237-M5391230,Entre 10 y 20 años,800.0,2026-05-20,,,,,,,,,850.0,850.0,,
3500000000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,Copacabana,"{'id': '', 'nombre': '5'}","{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-na-5-banos-4-garajes/18237-M6265293,Entre 10 y 20 años,800.0,2026-05-20,,,,,,,,,850.0,850.0,,
4842585000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,Copacabana,"{'id': '', 'nombre': '0'}","{'lon': -75.49453, 'lat': 6.33039}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-na/16254-M4636257,Entre 0 y 5 años,1080.0,2026-05-20,,,,,,,,,1080.0,1080.0,,
3400000000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,Copacabana,"{'id': '', 'nombre': '2'}",14785-M5327348,https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-na-2-banos/14785-M5327348,Entre 10 y 20 años,300.0,2026-05-20,,,,,,,,,300.0,300.0,,
1300000000,"{'id': '4438', 'nombre': 'Copacabana'}",,PEDRERA MIRADOR AZUL,Copacabana,"{'id': '', 'nombre': '2'}","{'lon': -75.50626, 'lat': 6.34889}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-pedrera-mirador-azul-2-banos/10710-M5663085,Más de 20 años,350.0,2026-05-20,,,,,,,,,350.0,350.0,,
1800000000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,El Obrero  Copacabana Antioquia,"{'id': '', 'nombre': '1'}","{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-na-1-banos/18756-M5540109,Entre 5 y 10 años,240.0,2026-05-20,,,,,,,,,240.0,240.0,,
3500000000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,Otros,,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-na-4-garajes/20033-M6106137,Entre 5 y 10 años,800.0,2026-05-20,,,,,,,,,800.0,800.0,,
550000000,"{'id': '4438', 'nombre': 'Copacabana'}",,LA ASUNCION,La Asuncion,"{'id': '', 'nombre': '2'}","{'lon': -75.50682, 'lat': 6.34572}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-la-asuncion-2-banos/14115-M6094600,Entre 0 y 5 años,124.0,2026-05-20,,,,,,,,,124.0,124.0,,
3500000000,"{'id': '4438', 'nombre': 'Copacabana'}",,GIRARDOTA,Girardota,"{'id': '', 'nombre': '2'}","{'lon': -75.50915, 'lat': 6.35213}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-girardota-2-banos/4334-M6495658,Más de 20 años,650.0,2026-05-20,,,,,,,,,650.0,650.0,,
2600000000,"{'id': '4438', 'nombre': 'Copacabana'}",,VARIANTE,Variante,"{'id': '', 'nombre': '0'}","{'lon': -75.497536, 'lat': 6.3603964}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-variante/11614-M4936478,Entre 0 y 5 años,530.0,2026-05-20,,,,,,,,,530.0,530.0,,
2268000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPA CABANA,Copa Cabana,"{'id': '', 'nombre': '0'}","{'lon': -75.500626, 'lat': 6.3559046}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copa-cabana/11614-M4941390,Entre 0 y 5 años,1260.0,2026-05-20,,,,,,,,,1260.0,1260.0,,
9000000000,"{'id': '4438', 'nombre': 'Copacabana'}",,VEREDA EL NORAL,Vereda El Noral,"{'id': '', 'nombre': '5'}","{'lon': -75.49632, 'lat': 6.36055}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-vereda-el-noral-5-banos/10710-M6622167,Entre 0 y 5 años,1553.0,2026-05-20,,,,,,,,,906.0,906.0,,
3000000000,"{'id': '4438', 'nombre': 'Copacabana'}",,VEREDA CABUYAL,Vereda Cabuyal,,"{'lon': -75.49767, 'lat': 6.33005}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-vereda-cabuyal/16254-M5950726,Más de 20 años,1000.0,2026-05-20,,,,,,,,,3800.0,3800.0,,
3120000000,"{'id': '4438', 'nombre': 'Copacabana'}",102.0,VEREDA EL NORAL,Vereda el Noral,,"{'lon': -75.50325, 'lat': 6.366572}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-vereda-el-noral/18995-M6531233,Entre 0 y 5 años,600.0,2026-05-20,,,,,,,,,600.0,600.0,,
1692000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPA CABANA,Copa Cabana,"{'id': '', 'nombre': '0'}","{'lon': -75.50517, 'lat': 6.3518953}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copa-cabana/11614-M4941380,Entre 0 y 5 años,940.0,2026-05-20,,,,,,,,,940.0,940.0,,
9000000000,"{'id': '4438', 'nombre': 'Copacabana'}",,VEREDA EL NORAL,Vereda El Noral,"{'id': '', 'nombre': '5'}","{'lon': -75.49462, 'lat': 6.36266}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-vereda-el-noral-5-banos-4-garajes/16254-M5443959,Entre 10 y 20 años,1237.0,2026-05-20,,,,,,,,,790.0,790.0,,
4639500,"{'id': '4438', 'nombre': 'Copacabana'}",,SIMON BOLIVAR SB (CENTRO),Cristo Rey,"{'id': '', 'nombre': '2'}","{'lon': -75.508026, 'lat': 6.3461046}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-simon-bolivar-sb-centro-2-banos-1-garajes/18714-M5841335,Entre 0 y 5 años,1031.0,2026-05-20,,,,,,,,,1031.0,1031.0,,
4330200000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '1'}","{'lon': -75.50508, 'lat': 6.35762}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-1-banos/4229-M4464277,Entre 0 y 5 años,1031.0,2026-05-17,,,,,,,,,1031.0,1031.0,,
2879500000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '1'}","{'lon': -75.50508, 'lat': 6.35762}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-1-banos/4229-M4462986,Entre 0 y 5 años,734.0,2026-05-17,,,,,,,,,734.0,734.0,,
2500000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '4'}","{'lon': -75.49349, 'lat': 6.32213}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-4-banos/22723-M6640443,Más de 20 años,813.0,2026-05-17,,,,,,,,,813.0,813.0,,
22896742000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '5'}",22723-M6642281,https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-5-banos-4-garajes/22723-M6642281,Entre 0 y 5 años,5154.38,2026-05-17,,,,,,,,,5154.38,5154.38,,
4936230000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '2'}","{'lon': -75.47043, 'lat': 6.32435}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-2-banos-4-garajes/22723-M6642259,Entre 0 y 5 años,1096.94,2026-05-17,,,,,,,,,1096.94,1096.94,,
2016000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '1'}","{'lon': -75.497665, 'lat': 6.330097}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-1-banos/18237-M5541936,Entre 0 y 5 años,448.0,2026-05-17,,,,,,,,,448.0,448.0,,
200000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '1'}","{'lon': -75.5019, 'lat': 6.34961}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-copacabana-1-banos/11166-M6477446,Más de 20 años,55.0,2026-05-17,,,,,,,,,55.0,55.0,,
2184000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '4'}","{'lon': -75.49593, 'lat': 6.36046}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-4-banos/5136-M6457952,Más de 20 años,520.0,2026-05-17,,,,,,,,,520.0,520.0,,
160000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '2'}","{'lon': -75.50682, 'lat': 6.34274}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-copacabana-2-banos/19259-M6603529,Entre 5 y 10 años,80.0,2026-05-17,,,,,,,,,80.0,80.0,,
4845700000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPACABANA,Copacabana,"{'id': '', 'nombre': '1'}","{'lon': -75.50508, 'lat': 6.35762}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copacabana-1-banos-3-garajes/4229-M4464280,Entre 0 y 5 años,1031.0,2026-05-17,,,,,,,,,1031.0,1031.0,,
3500000000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,Copacabana,"{'id': '', 'nombre': '5'}","{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-na-5-banos-4-garajes/18237-M6265293,Entre 10 y 20 años,800.0,2026-05-17,,,,,,,,,850.0,850.0,,
4842585000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,Copacabana,"{'id': '', 'nombre': '0'}","{'lon': -75.49453, 'lat': 6.33039}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-na/16254-M4636257,Entre 0 y 5 años,1080.0,2026-05-17,,,,,,,,,1080.0,1080.0,,
3500000000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,Copacabana,"{'id': '', 'nombre': '5'}","{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-na-5-banos-4-garajes/18237-M5391230,Entre 10 y 20 años,800.0,2026-05-17,,,,,,,,,850.0,850.0,,
3400000000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,Copacabana,"{'id': '', 'nombre': '2'}",14785-M5327348,https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-na-2-banos/14785-M5327348,Entre 10 y 20 años,300.0,2026-05-17,,,,,,,,,300.0,300.0,,
3500000000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,Otros,,"{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-na-4-garajes/20033-M6106137,Entre 5 y 10 años,800.0,2026-05-17,,,,,,,,,800.0,800.0,,
1300000000,"{'id': '4438', 'nombre': 'Copacabana'}",,PEDRERA MIRADOR AZUL,Copacabana,"{'id': '', 'nombre': '2'}","{'lon': -75.50626, 'lat': 6.34889}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-pedrera-mirador-azul-2-banos/10710-M5663085,Más de 20 años,350.0,2026-05-17,,,,,,,,,350.0,350.0,,
1800000000,"{'id': '4438', 'nombre': 'Copacabana'}",,NA,El Obrero  Copacabana Antioquia,"{'id': '', 'nombre': '1'}","{'lon': 0, 'lat': 0}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-na-1-banos/18756-M5540109,Entre 5 y 10 años,240.0,2026-05-17,,,,,,,,,240.0,240.0,,
3500000000,"{'id': '4438', 'nombre': 'Copacabana'}",,GIRARDOTA,Girardota,"{'id': '', 'nombre': '2'}","{'lon': -75.50915, 'lat': 6.35213}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-girardota-2-banos/4334-M6495658,Más de 20 años,650.0,2026-05-17,,,,,,,,,650.0,650.0,,
2600000000,"{'id': '4438', 'nombre': 'Copacabana'}",,VARIANTE,Variante,"{'id': '', 'nombre': '0'}","{'lon': -75.497536, 'lat': 6.3603964}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-variante/11614-M4936478,Entre 0 y 5 años,530.0,2026-05-17,,,,,,,,,530.0,530.0,,
550000000,"{'id': '4438', 'nombre': 'Copacabana'}",,LA ASUNCION,La Asuncion,"{'id': '', 'nombre': '2'}","{'lon': -75.50682, 'lat': 6.34572}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-la-asuncion-2-banos/14115-M6094600,Entre 0 y 5 años,124.0,2026-05-17,,,,,,,,,124.0,124.0,,
3000000000,"{'id': '4438', 'nombre': 'Copacabana'}",,VEREDA CABUYAL,Vereda Cabuyal,,"{'lon': -75.49767, 'lat': 6.33005}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-vereda-cabuyal/16254-M5950726,Más de 20 años,1000.0,2026-05-17,,,,,,,,,3800.0,3800.0,,
3120000000,"{'id': '4438', 'nombre': 'Copacabana'}",102.0,VEREDA EL NORAL,Vereda el Noral,,"{'lon': -75.50325, 'lat': 6.366572}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-vereda-el-noral/18995-M6531233,Entre 0 y 5 años,600.0,2026-05-17,,,,,,,,,600.0,600.0,,
9000000000,"{'id': '4438', 'nombre': 'Copacabana'}",,VEREDA EL NORAL,Vereda El Noral,"{'id': '', 'nombre': '5'}","{'lon': -75.49632, 'lat': 6.36055}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-vereda-el-noral-5-banos/10710-M6622167,Entre 0 y 5 años,1553.0,2026-05-17,,,,,,,,,906.0,906.0,,
2268000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPA CABANA,Copa Cabana,"{'id': '', 'nombre': '0'}","{'lon': -75.500626, 'lat': 6.3559046}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copa-cabana/11614-M4941390,Entre 0 y 5 años,1260.0,2026-05-17,,,,,,,,,1260.0,1260.0,,
9000000000,"{'id': '4438', 'nombre': 'Copacabana'}",,VEREDA EL NORAL,Vereda El Noral,"{'id': '', 'nombre': '5'}","{'lon': -75.49462, 'lat': 6.36266}",https://www.metrocuadrado.com/inmueble/venta-local-comercial-copacabana-vereda-el-noral-5-banos-4-garajes/16254-M5443959,Entre 10 y 20 años,1237.0,2026-05-17,,,,,,,,,790.0,790.0,,
1692000000,"{'id': '4438', 'nombre': 'Copacabana'}",,COPA CABANA,Copa Cabana,"{'id': '', 'nombre': '0'}","{'lon': -75.50517, 'lat': 6.3518953}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-copa-cabana/11614-M4941380,Entre 0 y 5 años,940.0,2026-05-17,,,,,,,,,940.0,940.0,,
4639500,"{'id': '4438', 'nombre': 'Copacabana'}",,SIMON BOLIVAR SB (CENTRO),Cristo Rey,"{'id': '', 'nombre': '2'}","{'lon': -75.508026, 'lat': 6.3461046}",https://www.metrocuadrado.com/inmueble/venta-bodega-copacabana-simon-bolivar-sb-centro-2-banos-1-garajes/18714-M5841335,Entre 0 y 5 años,1031.0,2026-05-17,,,,,,,,,1031.0,1031.0,,
1000000000,"{'id': '9', 'nombre': 'Manizales'}",,CENTRO,Centro,"{'id': '', 'nombre': '4'}","{'lon': -75.51532, 'lat': 5.06707}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-centro-4-banos/20321-M6406762,Más de 20 años,216.0,2026-05-19,,,,,,,,,216.0,216.0,,
90000000,"{'id': '9', 'nombre': 'Manizales'}",,CENTRO,Centro,"{'id': '', 'nombre': '2'}","{'lon': -75.50277, 'lat': 5.06297}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-centro-2-banos/20321-M6686235,Entre 10 y 20 años,30.0,2026-05-19,,,,,,,,,30.0,30.0,,
402000000,"{'id': '9', 'nombre': 'Manizales'}",,AVENIDA SANTANDER,Avenida Santander,"{'id': '', 'nombre': '1'}","{'lon': -75.48676, 'lat': 5.058828}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-avenida-santander-1-banos-1-garajes/778-M6040018,Entre 10 y 20 años,61.83,2026-05-19,,,,,,,,,61.83,61.83,,
110000000,"{'id': '9', 'nombre': 'Manizales'}",100.0,EL CENTRO,Centro,"{'id': '', 'nombre': '1'}","{'lon': -75.51903, 'lat': 5.0680275}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-el-centro-1-banos/16632-M6409683,Más de 20 años,22.0,2026-05-19,,,,,,,,,22.0,22.0,,
360000000,"{'id': '9', 'nombre': 'Manizales'}",,CENTRO,Centro,"{'id': '', 'nombre': '1'}","{'lon': -75.51723, 'lat': 5.066295}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-centro-1-banos/778-M6396597,Más de 20 años,66.0,2026-05-19,,,,,,,,,66.0,66.0,,
85000000,"{'id': '9', 'nombre': 'Manizales'}",,CENTRO,Centro,"{'id': '', 'nombre': '1'}","{'lon': -75.518654, 'lat': 5.067091}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-centro-1-banos/778-M4610717,Más de 20 años,17.0,2026-05-19,,,,,,,,,17.0,17.0,,
250000000,"{'id': '9', 'nombre': 'Manizales'}",,LA ESTRELLA,La Estrella,,"{'lon': -75.4869, 'lat': 5.05819}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-la-estrella/21639-M6316972,Entre 5 y 10 años,62.0,2026-05-19,,,,,,,,,62.0,62.0,,
1100000000,"{'id': '9', 'nombre': 'Manizales'}",,CENTRO,Centro,"{'id': '', 'nombre': '3'}","{'lon': -75.502655, 'lat': 5.062927}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-centro-3-banos/778-M4610781,Más de 20 años,100.0,2026-05-19,,,,,,,,,100.0,100.0,,
298000000,"{'id': '9', 'nombre': 'Manizales'}",99.0,LOS ROSALES,Avenida Santander,"{'id': '', 'nombre': '1'}","{'lon': -75.49084, 'lat': 5.0612135}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-los-rosales-1-banos/3229-M4493234,Más de 20 años,40.0,2026-05-19,,,,,,,,,40.0,40.0,,
170000000,"{'id': '9', 'nombre': 'Manizales'}",,VERSALLES,Versalles,"{'id': '', 'nombre': '1'}","{'lon': -75.52156, 'lat': 5.065664}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-versalles-1-banos-1-garajes/778-M6072642,Más de 20 años,21.92,2026-05-19,,,,,,,,,21.92,21.92,,
96000000,"{'id': '9', 'nombre': 'Manizales'}",,CENTRO,Centro,"{'id': '', 'nombre': '1'}","{'lon': -75.51878, 'lat': 5.066323}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-centro-1-banos/778-M5987454,Más de 20 años,37.0,2026-05-19,,,,,,,,,37.0,37.0,,
180000000,"{'id': '9', 'nombre': 'Manizales'}",,VERSALLES,Versalles,"{'id': '', 'nombre': '1'}","{'lon': -75.49757, 'lat': 5.06256}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-versalles-1-banos-1-garajes/20321-M6567246,Remodelado,23.0,2026-05-19,,,,,,,,,23.0,23.0,,
400000000,"{'id': '9', 'nombre': 'Manizales'}",,CENTRO,Centro,"{'id': '', 'nombre': '1'}","{'lon': -75.51679, 'lat': 5.066981}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-centro-1-banos/778-M5852269,Más de 20 años,82.0,2026-05-19,,,,,,,,,82.0,82.0,,
270000000,"{'id': '9', 'nombre': 'Manizales'}",,CENTRO,Centro,"{'id': '', 'nombre': '1'}","{'lon': -75.51849, 'lat': 5.0665145}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-centro-1-banos/22157-M6427002,Entre 0 y 5 años,80.5,2026-05-19,,,,,,,,,80.5,80.5,,
150000000,"{'id': '9', 'nombre': 'Manizales'}",,CENTRO,Centro,"{'id': '', 'nombre': '4'}","{'lon': -75.518684, 'lat': 5.0689244}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-centro-4-banos/22157-M6426890,Más de 20 años,56.82,2026-05-19,,,,,,,,,56.85,56.85,,
90000000,"{'id': '9', 'nombre': 'Manizales'}",,CENTRO,Centro,"{'id': '', 'nombre': '0'}","{'lon': -75.518936, 'lat': 5.074138}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-centro/3229-M5845539,Más de 20 años,30.0,2026-05-19,,,,,,,,,26.0,26.0,,
350000000,"{'id': '9', 'nombre': 'Manizales'}",,PALOGRANDE,Palogrande,"{'id': '', 'nombre': '0'}","{'lon': -75.48771, 'lat': 5.058428}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-palogrande-1-garajes/19982-M6348793,Más de 20 años,43.0,2026-05-19,,,,,,,,,43.0,43.0,,
85000000,"{'id': '9', 'nombre': 'Manizales'}",,CENTRO,Centro,"{'id': '', 'nombre': '0'}","{'lon': -75.51902, 'lat': 5.067719}",https://www.metrocuadrado.com/inmueble/venta-oficina-manizales-centro/22157-M6426870,Más de 20 años,31.82,2026-05-19,,,,,,,,,31.82,31.82,,
